x	y	group	showSelected1
24	-0.208218248751549	2	2
25	-0.833257516600806	2	2
26	-2.51995082734322	2	2
27	-1.68216378284869	2	2
28	-1.52879066501218	2	2
29	-2.66692760202413	2	2
30	-1.4131126809542	2	2
31	-0.986648459477387	2	2
32	-1.28171994246966	2	2
33	-0.386594281424636	2	2
34	0.491539206108406	2	2
35	1.31312028774589	2	2
36	2.00176054184598	2	2
37	2.55567819538357	2	2
38	2.49376648480685	2	2
39	2.18780382106693	2	2
40	1.80733282005455	2	2
41	1.11262584113404	2	2
42	0.904708563114441	2	2
43	-0.360687788453824	2	2
44	1.80826817688469	2	2
45	3.01623017518968	2	2
46	1.89312159198633	2	2
47	1.49023675668725	2	2
48	1.02358140306404	2	2
49	1.80354652140035	2	2
50	1.72017745492852	2	2
51	1.97349596892328	2	2
3	0.768055178113631	3	3
4	0.838563569538207	3	3
5	0.967851304699154	3	3
6	2.68291629158243	3	3
7	3.14383249757164	3	3
8	1.8787712629651	3	3
9	1.19191841107158	3	3
10	0.746256440971619	3	3
11	1.97033823841108	3	3
12	2.33015206546844	3	3
13	2.7309235160625	3	3
14	2.84160623200762	3	3
15	2.28576509725354	3	3
16	4.07267823405662	3	3
17	4.57052871228586	3	3
18	2.60391155565622	3	3
19	3.30526745721991	3	3
20	2.83247604949197	3	3
21	1.76465234350513	3	3
22	1.54667742884683	3	3
23	0.520672980539591	3	3
24	-0.208218248751549	3	3
25	-0.833257516600806	3	3
26	-2.51995082734322	3	3
27	-1.68216378284869	3	3
28	-1.52879066501218	3	3
29	-2.66692760202413	3	3
30	-1.4131126809542	3	3
31	-0.986648459477387	3	3
32	-1.28171994246966	3	3
33	-0.386594281424636	3	3
34	0.491539206108406	3	3
35	1.31312028774589	3	3
36	2.00176054184598	3	3
37	2.55567819538357	3	3
38	2.49376648480685	3	3
39	2.18780382106693	3	3
40	1.80733282005455	3	3
41	1.11262584113404	3	3
42	0.904708563114441	3	3
43	-0.360687788453824	3	3
44	1.80826817688469	3	3
45	3.01623017518968	3	3
46	1.89312159198633	3	3
47	1.49023675668725	3	3
48	1.02358140306404	3	3
49	1.80354652140035	3	3
50	1.72017745492852	3	3
51	1.97349596892328	3	3
52	1.94494921357458	3	3
4	0.838563569538207	4	4
5	0.967851304699154	4	4
6	2.68291629158243	4	4
7	3.14383249757164	4	4
8	1.8787712629651	4	4
9	1.19191841107158	4	4
10	0.746256440971619	4	4
11	1.97033823841108	4	4
12	2.33015206546844	4	4
13	2.7309235160625	4	4
14	2.84160623200762	4	4
15	2.28576509725354	4	4
16	4.07267823405662	4	4
17	4.57052871228586	4	4
18	2.60391155565622	4	4
19	3.30526745721991	4	4
20	2.83247604949197	4	4
21	1.76465234350513	4	4
22	1.54667742884683	4	4
23	0.520672980539591	4	4
24	-0.208218248751549	4	4
25	-0.833257516600806	4	4
26	-2.51995082734322	4	4
27	-1.68216378284869	4	4
28	-1.52879066501218	4	4
29	-2.66692760202413	4	4
30	-1.4131126809542	4	4
31	-0.986648459477387	4	4
32	-1.28171994246966	4	4
33	-0.386594281424636	4	4
34	0.491539206108406	4	4
35	1.31312028774589	4	4
36	2.00176054184598	4	4
37	2.55567819538357	4	4
38	2.49376648480685	4	4
39	2.18780382106693	4	4
40	1.80733282005455	4	4
41	1.11262584113404	4	4
42	0.904708563114441	4	4
43	-0.360687788453824	4	4
44	1.80826817688469	4	4
45	3.01623017518968	4	4
46	1.89312159198633	4	4
47	1.49023675668725	4	4
48	1.02358140306404	4	4
49	1.80354652140035	4	4
50	1.72017745492852	4	4
51	1.97349596892328	4	4
52	1.94494921357458	4	4
53	1.90207875628326	4	4
5	0.967851304699154	5	5
6	2.68291629158243	5	5
7	3.14383249757164	5	5
8	1.8787712629651	5	5
9	1.19191841107158	5	5
10	0.746256440971619	5	5
11	1.97033823841108	5	5
12	2.33015206546844	5	5
13	2.7309235160625	5	5
14	2.84160623200762	5	5
15	2.28576509725354	5	5
16	4.07267823405662	5	5
17	4.57052871228586	5	5
18	2.60391155565622	5	5
19	3.30526745721991	5	5
20	2.83247604949197	5	5
21	1.76465234350513	5	5
22	1.54667742884683	5	5
23	0.520672980539591	5	5
24	-0.208218248751549	5	5
25	-0.833257516600806	5	5
26	-2.51995082734322	5	5
27	-1.68216378284869	5	5
28	-1.52879066501218	5	5
29	-2.66692760202413	5	5
30	-1.4131126809542	5	5
31	-0.986648459477387	5	5
32	-1.28171994246966	5	5
33	-0.386594281424636	5	5
34	0.491539206108406	5	5
35	1.31312028774589	5	5
36	2.00176054184598	5	5
37	2.55567819538357	5	5
38	2.49376648480685	5	5
39	2.18780382106693	5	5
40	1.80733282005455	5	5
41	1.11262584113404	5	5
42	0.904708563114441	5	5
43	-0.360687788453824	5	5
44	1.80826817688469	5	5
45	3.01623017518968	5	5
46	1.89312159198633	5	5
47	1.49023675668725	5	5
48	1.02358140306404	5	5
49	1.80354652140035	5	5
50	1.72017745492852	5	5
51	1.97349596892328	5	5
52	1.94494921357458	5	5
53	1.90207875628326	5	5
54	3.27068104029772	5	5
6	2.68291629158243	6	6
7	3.14383249757164	6	6
8	1.8787712629651	6	6
9	1.19191841107158	6	6
10	0.746256440971619	6	6
11	1.97033823841108	6	6
12	2.33015206546844	6	6
13	2.7309235160625	6	6
14	2.84160623200762	6	6
15	2.28576509725354	6	6
16	4.07267823405662	6	6
17	4.57052871228586	6	6
18	2.60391155565622	6	6
19	3.30526745721991	6	6
20	2.83247604949197	6	6
21	1.76465234350513	6	6
22	1.54667742884683	6	6
23	0.520672980539591	6	6
24	-0.208218248751549	6	6
25	-0.833257516600806	6	6
26	-2.51995082734322	6	6
27	-1.68216378284869	6	6
28	-1.52879066501218	6	6
29	-2.66692760202413	6	6
30	-1.4131126809542	6	6
31	-0.986648459477387	6	6
32	-1.28171994246966	6	6
33	-0.386594281424636	6	6
34	0.491539206108406	6	6
35	1.31312028774589	6	6
36	2.00176054184598	6	6
37	2.55567819538357	6	6
38	2.49376648480685	6	6
39	2.18780382106693	6	6
40	1.80733282005455	6	6
41	1.11262584113404	6	6
42	0.904708563114441	6	6
43	-0.360687788453824	6	6
44	1.80826817688469	6	6
45	3.01623017518968	6	6
46	1.89312159198633	6	6
47	1.49023675668725	6	6
48	1.02358140306404	6	6
49	1.80354652140035	6	6
50	1.72017745492852	6	6
51	1.97349596892328	6	6
52	1.94494921357458	6	6
53	1.90207875628326	6	6
54	3.27068104029772	6	6
55	3.04491005463845	6	6
7	3.14383249757164	7	7
8	1.8787712629651	7	7
9	1.19191841107158	7	7
10	0.746256440971619	7	7
11	1.97033823841108	7	7
12	2.33015206546844	7	7
13	2.7309235160625	7	7
14	2.84160623200762	7	7
15	2.28576509725354	7	7
16	4.07267823405662	7	7
17	4.57052871228586	7	7
18	2.60391155565622	7	7
19	3.30526745721991	7	7
20	2.83247604949197	7	7
21	1.76465234350513	7	7
22	1.54667742884683	7	7
23	0.520672980539591	7	7
24	-0.208218248751549	7	7
25	-0.833257516600806	7	7
26	-2.51995082734322	7	7
27	-1.68216378284869	7	7
28	-1.52879066501218	7	7
29	-2.66692760202413	7	7
30	-1.4131126809542	7	7
31	-0.986648459477387	7	7
32	-1.28171994246966	7	7
33	-0.386594281424636	7	7
34	0.491539206108406	7	7
35	1.31312028774589	7	7
36	2.00176054184598	7	7
37	2.55567819538357	7	7
38	2.49376648480685	7	7
39	2.18780382106693	7	7
40	1.80733282005455	7	7
41	1.11262584113404	7	7
42	0.904708563114441	7	7
43	-0.360687788453824	7	7
44	1.80826817688469	7	7
45	3.01623017518968	7	7
46	1.89312159198633	7	7
47	1.49023675668725	7	7
48	1.02358140306404	7	7
49	1.80354652140035	7	7
50	1.72017745492852	7	7
51	1.97349596892328	7	7
52	1.94494921357458	7	7
53	1.90207875628326	7	7
54	3.27068104029772	7	7
55	3.04491005463845	7	7
56	4.56138065906799	7	7
8	1.8787712629651	8	8
9	1.19191841107158	8	8
10	0.746256440971619	8	8
11	1.97033823841108	8	8
12	2.33015206546844	8	8
13	2.7309235160625	8	8
14	2.84160623200762	8	8
15	2.28576509725354	8	8
16	4.07267823405662	8	8
17	4.57052871228586	8	8
18	2.60391155565622	8	8
19	3.30526745721991	8	8
20	2.83247604949197	8	8
21	1.76465234350513	8	8
22	1.54667742884683	8	8
23	0.520672980539591	8	8
24	-0.208218248751549	8	8
25	-0.833257516600806	8	8
26	-2.51995082734322	8	8
27	-1.68216378284869	8	8
28	-1.52879066501218	8	8
29	-2.66692760202413	8	8
30	-1.4131126809542	8	8
31	-0.986648459477387	8	8
32	-1.28171994246966	8	8
33	-0.386594281424636	8	8
34	0.491539206108406	8	8
35	1.31312028774589	8	8
36	2.00176054184598	8	8
37	2.55567819538357	8	8
38	2.49376648480685	8	8
39	2.18780382106693	8	8
40	1.80733282005455	8	8
41	1.11262584113404	8	8
42	0.904708563114441	8	8
43	-0.360687788453824	8	8
44	1.80826817688469	8	8
45	3.01623017518968	8	8
46	1.89312159198633	8	8
47	1.49023675668725	8	8
48	1.02358140306404	8	8
49	1.80354652140035	8	8
50	1.72017745492852	8	8
51	1.97349596892328	8	8
52	1.94494921357458	8	8
53	1.90207875628326	8	8
54	3.27068104029772	8	8
55	3.04491005463845	8	8
56	4.56138065906799	8	8
57	3.01262785483777	8	8
9	1.19191841107158	9	9
10	0.746256440971619	9	9
11	1.97033823841108	9	9
12	2.33015206546844	9	9
13	2.7309235160625	9	9
14	2.84160623200762	9	9
15	2.28576509725354	9	9
16	4.07267823405662	9	9
17	4.57052871228586	9	9
18	2.60391155565622	9	9
19	3.30526745721991	9	9
20	2.83247604949197	9	9
21	1.76465234350513	9	9
22	1.54667742884683	9	9
23	0.520672980539591	9	9
24	-0.208218248751549	9	9
25	-0.833257516600806	9	9
26	-2.51995082734322	9	9
27	-1.68216378284869	9	9
28	-1.52879066501218	9	9
29	-2.66692760202413	9	9
30	-1.4131126809542	9	9
31	-0.986648459477387	9	9
32	-1.28171994246966	9	9
33	-0.386594281424636	9	9
34	0.491539206108406	9	9
35	1.31312028774589	9	9
36	2.00176054184598	9	9
37	2.55567819538357	9	9
38	2.49376648480685	9	9
39	2.18780382106693	9	9
40	1.80733282005455	9	9
41	1.11262584113404	9	9
42	0.904708563114441	9	9
43	-0.360687788453824	9	9
44	1.80826817688469	9	9
45	3.01623017518968	9	9
46	1.89312159198633	9	9
47	1.49023675668725	9	9
48	1.02358140306404	9	9
49	1.80354652140035	9	9
50	1.72017745492852	9	9
51	1.97349596892328	9	9
52	1.94494921357458	9	9
53	1.90207875628326	9	9
54	3.27068104029772	9	9
55	3.04491005463845	9	9
56	4.56138065906799	9	9
57	3.01262785483777	9	9
58	3.59724160447384	9	9
10	0.746256440971619	10	10
11	1.97033823841108	10	10
12	2.33015206546844	10	10
13	2.7309235160625	10	10
14	2.84160623200762	10	10
15	2.28576509725354	10	10
16	4.07267823405662	10	10
17	4.57052871228586	10	10
18	2.60391155565622	10	10
19	3.30526745721991	10	10
20	2.83247604949197	10	10
21	1.76465234350513	10	10
22	1.54667742884683	10	10
23	0.520672980539591	10	10
24	-0.208218248751549	10	10
25	-0.833257516600806	10	10
26	-2.51995082734322	10	10
27	-1.68216378284869	10	10
28	-1.52879066501218	10	10
29	-2.66692760202413	10	10
30	-1.4131126809542	10	10
31	-0.986648459477387	10	10
32	-1.28171994246966	10	10
33	-0.386594281424636	10	10
34	0.491539206108406	10	10
35	1.31312028774589	10	10
36	2.00176054184598	10	10
37	2.55567819538357	10	10
38	2.49376648480685	10	10
39	2.18780382106693	10	10
40	1.80733282005455	10	10
41	1.11262584113404	10	10
42	0.904708563114441	10	10
43	-0.360687788453824	10	10
44	1.80826817688469	10	10
45	3.01623017518968	10	10
46	1.89312159198633	10	10
47	1.49023675668725	10	10
48	1.02358140306404	10	10
49	1.80354652140035	10	10
50	1.72017745492852	10	10
51	1.97349596892328	10	10
52	1.94494921357458	10	10
53	1.90207875628326	10	10
54	3.27068104029772	10	10
55	3.04491005463845	10	10
56	4.56138065906799	10	10
57	3.01262785483777	10	10
58	3.59724160447384	10	10
59	3.72109584831845	10	10
11	1.97033823841108	11	11
12	2.33015206546844	11	11
13	2.7309235160625	11	11
14	2.84160623200762	11	11
15	2.28576509725354	11	11
16	4.07267823405662	11	11
17	4.57052871228586	11	11
18	2.60391155565622	11	11
19	3.30526745721991	11	11
20	2.83247604949197	11	11
21	1.76465234350513	11	11
22	1.54667742884683	11	11
23	0.520672980539591	11	11
24	-0.208218248751549	11	11
25	-0.833257516600806	11	11
26	-2.51995082734322	11	11
27	-1.68216378284869	11	11
28	-1.52879066501218	11	11
29	-2.66692760202413	11	11
30	-1.4131126809542	11	11
31	-0.986648459477387	11	11
32	-1.28171994246966	11	11
33	-0.386594281424636	11	11
34	0.491539206108406	11	11
35	1.31312028774589	11	11
36	2.00176054184598	11	11
37	2.55567819538357	11	11
38	2.49376648480685	11	11
39	2.18780382106693	11	11
40	1.80733282005455	11	11
41	1.11262584113404	11	11
42	0.904708563114441	11	11
43	-0.360687788453824	11	11
44	1.80826817688469	11	11
45	3.01623017518968	11	11
46	1.89312159198633	11	11
47	1.49023675668725	11	11
48	1.02358140306404	11	11
49	1.80354652140035	11	11
50	1.72017745492852	11	11
51	1.97349596892328	11	11
52	1.94494921357458	11	11
53	1.90207875628326	11	11
54	3.27068104029772	11	11
55	3.04491005463845	11	11
56	4.56138065906799	11	11
57	3.01262785483777	11	11
58	3.59724160447384	11	11
59	3.72109584831845	11	11
60	3.93703741706242	11	11
12	2.33015206546844	12	12
13	2.7309235160625	12	12
14	2.84160623200762	12	12
15	2.28576509725354	12	12
16	4.07267823405662	12	12
17	4.57052871228586	12	12
18	2.60391155565622	12	12
19	3.30526745721991	12	12
20	2.83247604949197	12	12
21	1.76465234350513	12	12
22	1.54667742884683	12	12
23	0.520672980539591	12	12
24	-0.208218248751549	12	12
25	-0.833257516600806	12	12
26	-2.51995082734322	12	12
27	-1.68216378284869	12	12
28	-1.52879066501218	12	12
29	-2.66692760202413	12	12
30	-1.4131126809542	12	12
31	-0.986648459477387	12	12
32	-1.28171994246966	12	12
33	-0.386594281424636	12	12
34	0.491539206108406	12	12
35	1.31312028774589	12	12
36	2.00176054184598	12	12
37	2.55567819538357	12	12
38	2.49376648480685	12	12
39	2.18780382106693	12	12
40	1.80733282005455	12	12
41	1.11262584113404	12	12
42	0.904708563114441	12	12
43	-0.360687788453824	12	12
44	1.80826817688469	12	12
45	3.01623017518968	12	12
46	1.89312159198633	12	12
47	1.49023675668725	12	12
48	1.02358140306404	12	12
49	1.80354652140035	12	12
50	1.72017745492852	12	12
51	1.97349596892328	12	12
52	1.94494921357458	12	12
53	1.90207875628326	12	12
54	3.27068104029772	12	12
55	3.04491005463845	12	12
56	4.56138065906799	12	12
57	3.01262785483777	12	12
58	3.59724160447384	12	12
59	3.72109584831845	12	12
60	3.93703741706242	12	12
61	4.31667689982231	12	12
13	2.7309235160625	13	13
14	2.84160623200762	13	13
15	2.28576509725354	13	13
16	4.07267823405662	13	13
17	4.57052871228586	13	13
18	2.60391155565622	13	13
19	3.30526745721991	13	13
20	2.83247604949197	13	13
21	1.76465234350513	13	13
22	1.54667742884683	13	13
23	0.520672980539591	13	13
24	-0.208218248751549	13	13
25	-0.833257516600806	13	13
26	-2.51995082734322	13	13
27	-1.68216378284869	13	13
28	-1.52879066501218	13	13
29	-2.66692760202413	13	13
30	-1.4131126809542	13	13
31	-0.986648459477387	13	13
32	-1.28171994246966	13	13
33	-0.386594281424636	13	13
34	0.491539206108406	13	13
35	1.31312028774589	13	13
36	2.00176054184598	13	13
37	2.55567819538357	13	13
38	2.49376648480685	13	13
39	2.18780382106693	13	13
40	1.80733282005455	13	13
41	1.11262584113404	13	13
42	0.904708563114441	13	13
43	-0.360687788453824	13	13
44	1.80826817688469	13	13
45	3.01623017518968	13	13
46	1.89312159198633	13	13
47	1.49023675668725	13	13
48	1.02358140306404	13	13
49	1.80354652140035	13	13
50	1.72017745492852	13	13
51	1.97349596892328	13	13
52	1.94494921357458	13	13
53	1.90207875628326	13	13
54	3.27068104029772	13	13
55	3.04491005463845	13	13
56	4.56138065906799	13	13
57	3.01262785483777	13	13
58	3.59724160447384	13	13
59	3.72109584831845	13	13
60	3.93703741706242	13	13
61	4.31667689982231	13	13
62	3.814353446713	13	13
14	2.84160623200762	14	14
15	2.28576509725354	14	14
16	4.07267823405662	14	14
17	4.57052871228586	14	14
18	2.60391155565622	14	14
19	3.30526745721991	14	14
20	2.83247604949197	14	14
21	1.76465234350513	14	14
22	1.54667742884683	14	14
23	0.520672980539591	14	14
24	-0.208218248751549	14	14
25	-0.833257516600806	14	14
26	-2.51995082734322	14	14
27	-1.68216378284869	14	14
28	-1.52879066501218	14	14
29	-2.66692760202413	14	14
30	-1.4131126809542	14	14
31	-0.986648459477387	14	14
32	-1.28171994246966	14	14
33	-0.386594281424636	14	14
34	0.491539206108406	14	14
35	1.31312028774589	14	14
36	2.00176054184598	14	14
37	2.55567819538357	14	14
38	2.49376648480685	14	14
39	2.18780382106693	14	14
40	1.80733282005455	14	14
41	1.11262584113404	14	14
42	0.904708563114441	14	14
43	-0.360687788453824	14	14
44	1.80826817688469	14	14
45	3.01623017518968	14	14
46	1.89312159198633	14	14
47	1.49023675668725	14	14
48	1.02358140306404	14	14
49	1.80354652140035	14	14
50	1.72017745492852	14	14
51	1.97349596892328	14	14
52	1.94494921357458	14	14
53	1.90207875628326	14	14
54	3.27068104029772	14	14
55	3.04491005463845	14	14
56	4.56138065906799	14	14
57	3.01262785483777	14	14
58	3.59724160447384	14	14
59	3.72109584831845	14	14
60	3.93703741706242	14	14
61	4.31667689982231	14	14
62	3.814353446713	14	14
63	3.48114606304358	14	14
15	2.28576509725354	15	15
16	4.07267823405662	15	15
17	4.57052871228586	15	15
18	2.60391155565622	15	15
19	3.30526745721991	15	15
20	2.83247604949197	15	15
21	1.76465234350513	15	15
22	1.54667742884683	15	15
23	0.520672980539591	15	15
24	-0.208218248751549	15	15
25	-0.833257516600806	15	15
26	-2.51995082734322	15	15
27	-1.68216378284869	15	15
28	-1.52879066501218	15	15
29	-2.66692760202413	15	15
30	-1.4131126809542	15	15
31	-0.986648459477387	15	15
32	-1.28171994246966	15	15
33	-0.386594281424636	15	15
34	0.491539206108406	15	15
35	1.31312028774589	15	15
36	2.00176054184598	15	15
37	2.55567819538357	15	15
38	2.49376648480685	15	15
39	2.18780382106693	15	15
40	1.80733282005455	15	15
41	1.11262584113404	15	15
42	0.904708563114441	15	15
43	-0.360687788453824	15	15
44	1.80826817688469	15	15
45	3.01623017518968	15	15
46	1.89312159198633	15	15
47	1.49023675668725	15	15
48	1.02358140306404	15	15
49	1.80354652140035	15	15
50	1.72017745492852	15	15
51	1.97349596892328	15	15
52	1.94494921357458	15	15
53	1.90207875628326	15	15
54	3.27068104029772	15	15
55	3.04491005463845	15	15
56	4.56138065906799	15	15
57	3.01262785483777	15	15
58	3.59724160447384	15	15
59	3.72109584831845	15	15
60	3.93703741706242	15	15
61	4.31667689982231	15	15
62	3.814353446713	15	15
63	3.48114606304358	15	15
64	2.4625706799365	15	15
16	4.07267823405662	16	16
17	4.57052871228586	16	16
18	2.60391155565622	16	16
19	3.30526745721991	16	16
20	2.83247604949197	16	16
21	1.76465234350513	16	16
22	1.54667742884683	16	16
23	0.520672980539591	16	16
24	-0.208218248751549	16	16
25	-0.833257516600806	16	16
26	-2.51995082734322	16	16
27	-1.68216378284869	16	16
28	-1.52879066501218	16	16
29	-2.66692760202413	16	16
30	-1.4131126809542	16	16
31	-0.986648459477387	16	16
32	-1.28171994246966	16	16
33	-0.386594281424636	16	16
34	0.491539206108406	16	16
35	1.31312028774589	16	16
36	2.00176054184598	16	16
37	2.55567819538357	16	16
38	2.49376648480685	16	16
39	2.18780382106693	16	16
40	1.80733282005455	16	16
41	1.11262584113404	16	16
42	0.904708563114441	16	16
43	-0.360687788453824	16	16
44	1.80826817688469	16	16
45	3.01623017518968	16	16
46	1.89312159198633	16	16
47	1.49023675668725	16	16
48	1.02358140306404	16	16
49	1.80354652140035	16	16
50	1.72017745492852	16	16
51	1.97349596892328	16	16
52	1.94494921357458	16	16
53	1.90207875628326	16	16
54	3.27068104029772	16	16
55	3.04491005463845	16	16
56	4.56138065906799	16	16
57	3.01262785483777	16	16
58	3.59724160447384	16	16
59	3.72109584831845	16	16
60	3.93703741706242	16	16
61	4.31667689982231	16	16
62	3.814353446713	16	16
63	3.48114606304358	16	16
64	2.4625706799365	16	16
65	1.39077945346092	16	16
17	4.57052871228586	17	17
18	2.60391155565622	17	17
19	3.30526745721991	17	17
20	2.83247604949197	17	17
21	1.76465234350513	17	17
22	1.54667742884683	17	17
23	0.520672980539591	17	17
24	-0.208218248751549	17	17
25	-0.833257516600806	17	17
26	-2.51995082734322	17	17
27	-1.68216378284869	17	17
28	-1.52879066501218	17	17
29	-2.66692760202413	17	17
30	-1.4131126809542	17	17
31	-0.986648459477387	17	17
32	-1.28171994246966	17	17
33	-0.386594281424636	17	17
34	0.491539206108406	17	17
35	1.31312028774589	17	17
36	2.00176054184598	17	17
37	2.55567819538357	17	17
38	2.49376648480685	17	17
39	2.18780382106693	17	17
40	1.80733282005455	17	17
41	1.11262584113404	17	17
42	0.904708563114441	17	17
43	-0.360687788453824	17	17
44	1.80826817688469	17	17
45	3.01623017518968	17	17
46	1.89312159198633	17	17
47	1.49023675668725	17	17
48	1.02358140306404	17	17
49	1.80354652140035	17	17
50	1.72017745492852	17	17
51	1.97349596892328	17	17
52	1.94494921357458	17	17
53	1.90207875628326	17	17
54	3.27068104029772	17	17
55	3.04491005463845	17	17
56	4.56138065906799	17	17
57	3.01262785483777	17	17
58	3.59724160447384	17	17
59	3.72109584831845	17	17
60	3.93703741706242	17	17
61	4.31667689982231	17	17
62	3.814353446713	17	17
63	3.48114606304358	17	17
64	2.4625706799365	17	17
65	1.39077945346092	17	17
66	1.69430809486518	17	17
18	2.60391155565622	18	18
19	3.30526745721991	18	18
20	2.83247604949197	18	18
21	1.76465234350513	18	18
22	1.54667742884683	18	18
23	0.520672980539591	18	18
24	-0.208218248751549	18	18
25	-0.833257516600806	18	18
26	-2.51995082734322	18	18
27	-1.68216378284869	18	18
28	-1.52879066501218	18	18
29	-2.66692760202413	18	18
30	-1.4131126809542	18	18
31	-0.986648459477387	18	18
32	-1.28171994246966	18	18
33	-0.386594281424636	18	18
34	0.491539206108406	18	18
35	1.31312028774589	18	18
36	2.00176054184598	18	18
37	2.55567819538357	18	18
38	2.49376648480685	18	18
39	2.18780382106693	18	18
40	1.80733282005455	18	18
41	1.11262584113404	18	18
42	0.904708563114441	18	18
43	-0.360687788453824	18	18
44	1.80826817688469	18	18
45	3.01623017518968	18	18
46	1.89312159198633	18	18
47	1.49023675668725	18	18
48	1.02358140306404	18	18
49	1.80354652140035	18	18
50	1.72017745492852	18	18
51	1.97349596892328	18	18
52	1.94494921357458	18	18
53	1.90207875628326	18	18
54	3.27068104029772	18	18
55	3.04491005463845	18	18
56	4.56138065906799	18	18
57	3.01262785483777	18	18
58	3.59724160447384	18	18
59	3.72109584831845	18	18
60	3.93703741706242	18	18
61	4.31667689982231	18	18
62	3.814353446713	18	18
63	3.48114606304358	18	18
64	2.4625706799365	18	18
65	1.39077945346092	18	18
66	1.69430809486518	18	18
67	2.1425178734946	18	18
19	3.30526745721991	19	19
20	2.83247604949197	19	19
21	1.76465234350513	19	19
22	1.54667742884683	19	19
23	0.520672980539591	19	19
24	-0.208218248751549	19	19
25	-0.833257516600806	19	19
26	-2.51995082734322	19	19
27	-1.68216378284869	19	19
28	-1.52879066501218	19	19
29	-2.66692760202413	19	19
30	-1.4131126809542	19	19
31	-0.986648459477387	19	19
32	-1.28171994246966	19	19
33	-0.386594281424636	19	19
34	0.491539206108406	19	19
35	1.31312028774589	19	19
36	2.00176054184598	19	19
37	2.55567819538357	19	19
38	2.49376648480685	19	19
39	2.18780382106693	19	19
40	1.80733282005455	19	19
41	1.11262584113404	19	19
42	0.904708563114441	19	19
43	-0.360687788453824	19	19
44	1.80826817688469	19	19
45	3.01623017518968	19	19
46	1.89312159198633	19	19
47	1.49023675668725	19	19
48	1.02358140306404	19	19
49	1.80354652140035	19	19
50	1.72017745492852	19	19
51	1.97349596892328	19	19
52	1.94494921357458	19	19
53	1.90207875628326	19	19
54	3.27068104029772	19	19
55	3.04491005463845	19	19
56	4.56138065906799	19	19
57	3.01262785483777	19	19
58	3.59724160447384	19	19
59	3.72109584831845	19	19
60	3.93703741706242	19	19
61	4.31667689982231	19	19
62	3.814353446713	19	19
63	3.48114606304358	19	19
64	2.4625706799365	19	19
65	1.39077945346092	19	19
66	1.69430809486518	19	19
67	2.1425178734946	19	19
68	2.19552210022511	19	19
20	2.83247604949197	20	20
21	1.76465234350513	20	20
22	1.54667742884683	20	20
23	0.520672980539591	20	20
24	-0.208218248751549	20	20
25	-0.833257516600806	20	20
26	-2.51995082734322	20	20
27	-1.68216378284869	20	20
28	-1.52879066501218	20	20
29	-2.66692760202413	20	20
30	-1.4131126809542	20	20
31	-0.986648459477387	20	20
32	-1.28171994246966	20	20
33	-0.386594281424636	20	20
34	0.491539206108406	20	20
35	1.31312028774589	20	20
36	2.00176054184598	20	20
37	2.55567819538357	20	20
38	2.49376648480685	20	20
39	2.18780382106693	20	20
40	1.80733282005455	20	20
41	1.11262584113404	20	20
42	0.904708563114441	20	20
43	-0.360687788453824	20	20
44	1.80826817688469	20	20
45	3.01623017518968	20	20
46	1.89312159198633	20	20
47	1.49023675668725	20	20
48	1.02358140306404	20	20
49	1.80354652140035	20	20
50	1.72017745492852	20	20
51	1.97349596892328	20	20
