x	y	showSelected1
47	1.49023675668725	2
48	1.02358140306404	2
49	1.80354652140035	2
50	1.72017745492852	2
51	1.97349596892328	2
3	0.768055178113631	3
4	0.838563569538207	3
5	0.967851304699154	3
6	2.68291629158243	3
7	3.14383249757164	3
8	1.8787712629651	3
9	1.19191841107158	3
10	0.746256440971619	3
11	1.97033823841108	3
12	2.33015206546844	3
13	2.7309235160625	3
14	2.84160623200762	3
15	2.28576509725354	3
16	4.07267823405662	3
17	4.57052871228586	3
18	2.60391155565622	3
19	3.30526745721991	3
20	2.83247604949197	3
21	1.76465234350513	3
22	1.54667742884683	3
23	0.520672980539591	3
24	-0.208218248751549	3
25	-0.833257516600806	3
26	-2.51995082734322	3
27	-1.68216378284869	3
28	-1.52879066501218	3
29	-2.66692760202413	3
30	-1.4131126809542	3
31	-0.986648459477387	3
32	-1.28171994246966	3
33	-0.386594281424636	3
34	0.491539206108406	3
35	1.31312028774589	3
36	2.00176054184598	3
37	2.55567819538357	3
38	2.49376648480685	3
39	2.18780382106693	3
40	1.80733282005455	3
41	1.11262584113404	3
42	0.904708563114441	3
43	-0.360687788453824	3
44	1.80826817688469	3
45	3.01623017518968	3
46	1.89312159198633	3
47	1.49023675668725	3
48	1.02358140306404	3
49	1.80354652140035	3
50	1.72017745492852	3
51	1.97349596892328	3
52	1.94494921357458	3
4	0.838563569538207	4
5	0.967851304699154	4
6	2.68291629158243	4
7	3.14383249757164	4
8	1.8787712629651	4
9	1.19191841107158	4
10	0.746256440971619	4
11	1.97033823841108	4
12	2.33015206546844	4
13	2.7309235160625	4
14	2.84160623200762	4
15	2.28576509725354	4
16	4.07267823405662	4
17	4.57052871228586	4
18	2.60391155565622	4
19	3.30526745721991	4
20	2.83247604949197	4
21	1.76465234350513	4
22	1.54667742884683	4
23	0.520672980539591	4
24	-0.208218248751549	4
25	-0.833257516600806	4
26	-2.51995082734322	4
27	-1.68216378284869	4
28	-1.52879066501218	4
29	-2.66692760202413	4
30	-1.4131126809542	4
31	-0.986648459477387	4
32	-1.28171994246966	4
33	-0.386594281424636	4
34	0.491539206108406	4
35	1.31312028774589	4
36	2.00176054184598	4
37	2.55567819538357	4
38	2.49376648480685	4
39	2.18780382106693	4
40	1.80733282005455	4
41	1.11262584113404	4
42	0.904708563114441	4
43	-0.360687788453824	4
44	1.80826817688469	4
45	3.01623017518968	4
46	1.89312159198633	4
47	1.49023675668725	4
48	1.02358140306404	4
49	1.80354652140035	4
50	1.72017745492852	4
51	1.97349596892328	4
52	1.94494921357458	4
53	1.90207875628326	4
5	0.967851304699154	5
6	2.68291629158243	5
7	3.14383249757164	5
8	1.8787712629651	5
9	1.19191841107158	5
10	0.746256440971619	5
11	1.97033823841108	5
12	2.33015206546844	5
13	2.7309235160625	5
14	2.84160623200762	5
15	2.28576509725354	5
16	4.07267823405662	5
17	4.57052871228586	5
18	2.60391155565622	5
19	3.30526745721991	5
20	2.83247604949197	5
21	1.76465234350513	5
22	1.54667742884683	5
23	0.520672980539591	5
24	-0.208218248751549	5
25	-0.833257516600806	5
26	-2.51995082734322	5
27	-1.68216378284869	5
28	-1.52879066501218	5
29	-2.66692760202413	5
30	-1.4131126809542	5
31	-0.986648459477387	5
32	-1.28171994246966	5
33	-0.386594281424636	5
34	0.491539206108406	5
35	1.31312028774589	5
36	2.00176054184598	5
37	2.55567819538357	5
38	2.49376648480685	5
39	2.18780382106693	5
40	1.80733282005455	5
41	1.11262584113404	5
42	0.904708563114441	5
43	-0.360687788453824	5
44	1.80826817688469	5
45	3.01623017518968	5
46	1.89312159198633	5
47	1.49023675668725	5
48	1.02358140306404	5
49	1.80354652140035	5
50	1.72017745492852	5
51	1.97349596892328	5
52	1.94494921357458	5
53	1.90207875628326	5
54	3.27068104029772	5
6	2.68291629158243	6
7	3.14383249757164	6
8	1.8787712629651	6
9	1.19191841107158	6
10	0.746256440971619	6
11	1.97033823841108	6
12	2.33015206546844	6
13	2.7309235160625	6
14	2.84160623200762	6
15	2.28576509725354	6
16	4.07267823405662	6
17	4.57052871228586	6
18	2.60391155565622	6
19	3.30526745721991	6
20	2.83247604949197	6
21	1.76465234350513	6
22	1.54667742884683	6
23	0.520672980539591	6
24	-0.208218248751549	6
25	-0.833257516600806	6
26	-2.51995082734322	6
27	-1.68216378284869	6
28	-1.52879066501218	6
29	-2.66692760202413	6
30	-1.4131126809542	6
31	-0.986648459477387	6
32	-1.28171994246966	6
33	-0.386594281424636	6
34	0.491539206108406	6
35	1.31312028774589	6
36	2.00176054184598	6
37	2.55567819538357	6
38	2.49376648480685	6
39	2.18780382106693	6
40	1.80733282005455	6
41	1.11262584113404	6
42	0.904708563114441	6
43	-0.360687788453824	6
44	1.80826817688469	6
45	3.01623017518968	6
46	1.89312159198633	6
47	1.49023675668725	6
48	1.02358140306404	6
49	1.80354652140035	6
50	1.72017745492852	6
51	1.97349596892328	6
52	1.94494921357458	6
53	1.90207875628326	6
54	3.27068104029772	6
55	3.04491005463845	6
7	3.14383249757164	7
8	1.8787712629651	7
9	1.19191841107158	7
10	0.746256440971619	7
11	1.97033823841108	7
12	2.33015206546844	7
13	2.7309235160625	7
14	2.84160623200762	7
15	2.28576509725354	7
16	4.07267823405662	7
17	4.57052871228586	7
18	2.60391155565622	7
19	3.30526745721991	7
20	2.83247604949197	7
21	1.76465234350513	7
22	1.54667742884683	7
23	0.520672980539591	7
24	-0.208218248751549	7
25	-0.833257516600806	7
26	-2.51995082734322	7
27	-1.68216378284869	7
28	-1.52879066501218	7
29	-2.66692760202413	7
30	-1.4131126809542	7
31	-0.986648459477387	7
32	-1.28171994246966	7
33	-0.386594281424636	7
34	0.491539206108406	7
35	1.31312028774589	7
36	2.00176054184598	7
37	2.55567819538357	7
38	2.49376648480685	7
39	2.18780382106693	7
40	1.80733282005455	7
41	1.11262584113404	7
42	0.904708563114441	7
43	-0.360687788453824	7
44	1.80826817688469	7
45	3.01623017518968	7
46	1.89312159198633	7
47	1.49023675668725	7
48	1.02358140306404	7
49	1.80354652140035	7
50	1.72017745492852	7
51	1.97349596892328	7
52	1.94494921357458	7
53	1.90207875628326	7
54	3.27068104029772	7
55	3.04491005463845	7
56	4.56138065906799	7
8	1.8787712629651	8
9	1.19191841107158	8
10	0.746256440971619	8
11	1.97033823841108	8
12	2.33015206546844	8
13	2.7309235160625	8
14	2.84160623200762	8
15	2.28576509725354	8
16	4.07267823405662	8
17	4.57052871228586	8
18	2.60391155565622	8
19	3.30526745721991	8
20	2.83247604949197	8
21	1.76465234350513	8
22	1.54667742884683	8
23	0.520672980539591	8
24	-0.208218248751549	8
25	-0.833257516600806	8
26	-2.51995082734322	8
27	-1.68216378284869	8
28	-1.52879066501218	8
29	-2.66692760202413	8
30	-1.4131126809542	8
31	-0.986648459477387	8
32	-1.28171994246966	8
33	-0.386594281424636	8
34	0.491539206108406	8
35	1.31312028774589	8
36	2.00176054184598	8
37	2.55567819538357	8
38	2.49376648480685	8
39	2.18780382106693	8
40	1.80733282005455	8
41	1.11262584113404	8
42	0.904708563114441	8
43	-0.360687788453824	8
44	1.80826817688469	8
45	3.01623017518968	8
46	1.89312159198633	8
47	1.49023675668725	8
48	1.02358140306404	8
49	1.80354652140035	8
50	1.72017745492852	8
51	1.97349596892328	8
52	1.94494921357458	8
53	1.90207875628326	8
54	3.27068104029772	8
55	3.04491005463845	8
56	4.56138065906799	8
57	3.01262785483777	8
9	1.19191841107158	9
10	0.746256440971619	9
11	1.97033823841108	9
12	2.33015206546844	9
13	2.7309235160625	9
14	2.84160623200762	9
15	2.28576509725354	9
16	4.07267823405662	9
17	4.57052871228586	9
18	2.60391155565622	9
19	3.30526745721991	9
20	2.83247604949197	9
21	1.76465234350513	9
22	1.54667742884683	9
23	0.520672980539591	9
24	-0.208218248751549	9
25	-0.833257516600806	9
26	-2.51995082734322	9
27	-1.68216378284869	9
28	-1.52879066501218	9
29	-2.66692760202413	9
30	-1.4131126809542	9
31	-0.986648459477387	9
32	-1.28171994246966	9
33	-0.386594281424636	9
34	0.491539206108406	9
35	1.31312028774589	9
36	2.00176054184598	9
37	2.55567819538357	9
38	2.49376648480685	9
39	2.18780382106693	9
40	1.80733282005455	9
41	1.11262584113404	9
42	0.904708563114441	9
43	-0.360687788453824	9
44	1.80826817688469	9
45	3.01623017518968	9
46	1.89312159198633	9
47	1.49023675668725	9
48	1.02358140306404	9
49	1.80354652140035	9
50	1.72017745492852	9
51	1.97349596892328	9
52	1.94494921357458	9
53	1.90207875628326	9
54	3.27068104029772	9
55	3.04491005463845	9
56	4.56138065906799	9
57	3.01262785483777	9
58	3.59724160447384	9
10	0.746256440971619	10
11	1.97033823841108	10
12	2.33015206546844	10
13	2.7309235160625	10
14	2.84160623200762	10
15	2.28576509725354	10
16	4.07267823405662	10
17	4.57052871228586	10
18	2.60391155565622	10
19	3.30526745721991	10
20	2.83247604949197	10
21	1.76465234350513	10
22	1.54667742884683	10
23	0.520672980539591	10
24	-0.208218248751549	10
25	-0.833257516600806	10
26	-2.51995082734322	10
27	-1.68216378284869	10
28	-1.52879066501218	10
29	-2.66692760202413	10
30	-1.4131126809542	10
31	-0.986648459477387	10
32	-1.28171994246966	10
33	-0.386594281424636	10
34	0.491539206108406	10
35	1.31312028774589	10
36	2.00176054184598	10
37	2.55567819538357	10
38	2.49376648480685	10
39	2.18780382106693	10
40	1.80733282005455	10
41	1.11262584113404	10
42	0.904708563114441	10
43	-0.360687788453824	10
44	1.80826817688469	10
45	3.01623017518968	10
46	1.89312159198633	10
47	1.49023675668725	10
48	1.02358140306404	10
49	1.80354652140035	10
50	1.72017745492852	10
51	1.97349596892328	10
52	1.94494921357458	10
53	1.90207875628326	10
54	3.27068104029772	10
55	3.04491005463845	10
56	4.56138065906799	10
57	3.01262785483777	10
58	3.59724160447384	10
59	3.72109584831845	10
11	1.97033823841108	11
12	2.33015206546844	11
13	2.7309235160625	11
14	2.84160623200762	11
15	2.28576509725354	11
16	4.07267823405662	11
17	4.57052871228586	11
18	2.60391155565622	11
19	3.30526745721991	11
20	2.83247604949197	11
21	1.76465234350513	11
22	1.54667742884683	11
23	0.520672980539591	11
24	-0.208218248751549	11
25	-0.833257516600806	11
26	-2.51995082734322	11
27	-1.68216378284869	11
28	-1.52879066501218	11
29	-2.66692760202413	11
30	-1.4131126809542	11
31	-0.986648459477387	11
32	-1.28171994246966	11
33	-0.386594281424636	11
34	0.491539206108406	11
35	1.31312028774589	11
36	2.00176054184598	11
37	2.55567819538357	11
38	2.49376648480685	11
39	2.18780382106693	11
40	1.80733282005455	11
41	1.11262584113404	11
42	0.904708563114441	11
43	-0.360687788453824	11
44	1.80826817688469	11
45	3.01623017518968	11
46	1.89312159198633	11
47	1.49023675668725	11
48	1.02358140306404	11
49	1.80354652140035	11
50	1.72017745492852	11
51	1.97349596892328	11
52	1.94494921357458	11
53	1.90207875628326	11
54	3.27068104029772	11
55	3.04491005463845	11
56	4.56138065906799	11
57	3.01262785483777	11
58	3.59724160447384	11
59	3.72109584831845	11
60	3.93703741706242	11
12	2.33015206546844	12
13	2.7309235160625	12
14	2.84160623200762	12
15	2.28576509725354	12
16	4.07267823405662	12
17	4.57052871228586	12
18	2.60391155565622	12
19	3.30526745721991	12
20	2.83247604949197	12
21	1.76465234350513	12
22	1.54667742884683	12
23	0.520672980539591	12
24	-0.208218248751549	12
25	-0.833257516600806	12
26	-2.51995082734322	12
27	-1.68216378284869	12
28	-1.52879066501218	12
29	-2.66692760202413	12
30	-1.4131126809542	12
31	-0.986648459477387	12
32	-1.28171994246966	12
33	-0.386594281424636	12
34	0.491539206108406	12
35	1.31312028774589	12
36	2.00176054184598	12
37	2.55567819538357	12
38	2.49376648480685	12
39	2.18780382106693	12
40	1.80733282005455	12
41	1.11262584113404	12
42	0.904708563114441	12
43	-0.360687788453824	12
44	1.80826817688469	12
45	3.01623017518968	12
46	1.89312159198633	12
47	1.49023675668725	12
48	1.02358140306404	12
49	1.80354652140035	12
50	1.72017745492852	12
51	1.97349596892328	12
52	1.94494921357458	12
53	1.90207875628326	12
54	3.27068104029772	12
55	3.04491005463845	12
56	4.56138065906799	12
57	3.01262785483777	12
58	3.59724160447384	12
59	3.72109584831845	12
60	3.93703741706242	12
61	4.31667689982231	12
13	2.7309235160625	13
14	2.84160623200762	13
15	2.28576509725354	13
16	4.07267823405662	13
17	4.57052871228586	13
18	2.60391155565622	13
19	3.30526745721991	13
20	2.83247604949197	13
21	1.76465234350513	13
22	1.54667742884683	13
23	0.520672980539591	13
24	-0.208218248751549	13
25	-0.833257516600806	13
26	-2.51995082734322	13
27	-1.68216378284869	13
28	-1.52879066501218	13
29	-2.66692760202413	13
30	-1.4131126809542	13
31	-0.986648459477387	13
32	-1.28171994246966	13
33	-0.386594281424636	13
34	0.491539206108406	13
35	1.31312028774589	13
36	2.00176054184598	13
37	2.55567819538357	13
38	2.49376648480685	13
39	2.18780382106693	13
40	1.80733282005455	13
41	1.11262584113404	13
42	0.904708563114441	13
43	-0.360687788453824	13
44	1.80826817688469	13
45	3.01623017518968	13
46	1.89312159198633	13
47	1.49023675668725	13
48	1.02358140306404	13
49	1.80354652140035	13
50	1.72017745492852	13
51	1.97349596892328	13
52	1.94494921357458	13
53	1.90207875628326	13
54	3.27068104029772	13
55	3.04491005463845	13
56	4.56138065906799	13
57	3.01262785483777	13
58	3.59724160447384	13
59	3.72109584831845	13
60	3.93703741706242	13
61	4.31667689982231	13
62	3.814353446713	13
14	2.84160623200762	14
15	2.28576509725354	14
16	4.07267823405662	14
17	4.57052871228586	14
18	2.60391155565622	14
19	3.30526745721991	14
20	2.83247604949197	14
21	1.76465234350513	14
22	1.54667742884683	14
23	0.520672980539591	14
24	-0.208218248751549	14
25	-0.833257516600806	14
26	-2.51995082734322	14
27	-1.68216378284869	14
28	-1.52879066501218	14
29	-2.66692760202413	14
30	-1.4131126809542	14
31	-0.986648459477387	14
32	-1.28171994246966	14
33	-0.386594281424636	14
34	0.491539206108406	14
35	1.31312028774589	14
36	2.00176054184598	14
37	2.55567819538357	14
38	2.49376648480685	14
39	2.18780382106693	14
40	1.80733282005455	14
41	1.11262584113404	14
42	0.904708563114441	14
43	-0.360687788453824	14
44	1.80826817688469	14
45	3.01623017518968	14
46	1.89312159198633	14
47	1.49023675668725	14
48	1.02358140306404	14
49	1.80354652140035	14
50	1.72017745492852	14
51	1.97349596892328	14
52	1.94494921357458	14
53	1.90207875628326	14
54	3.27068104029772	14
55	3.04491005463845	14
56	4.56138065906799	14
57	3.01262785483777	14
58	3.59724160447384	14
59	3.72109584831845	14
60	3.93703741706242	14
61	4.31667689982231	14
62	3.814353446713	14
63	3.48114606304358	14
15	2.28576509725354	15
16	4.07267823405662	15
17	4.57052871228586	15
18	2.60391155565622	15
19	3.30526745721991	15
20	2.83247604949197	15
21	1.76465234350513	15
22	1.54667742884683	15
23	0.520672980539591	15
24	-0.208218248751549	15
25	-0.833257516600806	15
26	-2.51995082734322	15
27	-1.68216378284869	15
28	-1.52879066501218	15
29	-2.66692760202413	15
30	-1.4131126809542	15
31	-0.986648459477387	15
32	-1.28171994246966	15
33	-0.386594281424636	15
34	0.491539206108406	15
35	1.31312028774589	15
36	2.00176054184598	15
37	2.55567819538357	15
38	2.49376648480685	15
39	2.18780382106693	15
40	1.80733282005455	15
41	1.11262584113404	15
42	0.904708563114441	15
43	-0.360687788453824	15
44	1.80826817688469	15
45	3.01623017518968	15
46	1.89312159198633	15
47	1.49023675668725	15
48	1.02358140306404	15
49	1.80354652140035	15
50	1.72017745492852	15
51	1.97349596892328	15
52	1.94494921357458	15
53	1.90207875628326	15
54	3.27068104029772	15
55	3.04491005463845	15
56	4.56138065906799	15
57	3.01262785483777	15
58	3.59724160447384	15
59	3.72109584831845	15
60	3.93703741706242	15
61	4.31667689982231	15
62	3.814353446713	15
63	3.48114606304358	15
64	2.4625706799365	15
16	4.07267823405662	16
17	4.57052871228586	16
18	2.60391155565622	16
19	3.30526745721991	16
20	2.83247604949197	16
21	1.76465234350513	16
22	1.54667742884683	16
23	0.520672980539591	16
24	-0.208218248751549	16
25	-0.833257516600806	16
26	-2.51995082734322	16
27	-1.68216378284869	16
28	-1.52879066501218	16
29	-2.66692760202413	16
30	-1.4131126809542	16
31	-0.986648459477387	16
32	-1.28171994246966	16
33	-0.386594281424636	16
34	0.491539206108406	16
35	1.31312028774589	16
36	2.00176054184598	16
37	2.55567819538357	16
38	2.49376648480685	16
39	2.18780382106693	16
40	1.80733282005455	16
41	1.11262584113404	16
42	0.904708563114441	16
43	-0.360687788453824	16
44	1.80826817688469	16
45	3.01623017518968	16
46	1.89312159198633	16
47	1.49023675668725	16
48	1.02358140306404	16
49	1.80354652140035	16
50	1.72017745492852	16
51	1.97349596892328	16
52	1.94494921357458	16
53	1.90207875628326	16
54	3.27068104029772	16
55	3.04491005463845	16
56	4.56138065906799	16
57	3.01262785483777	16
58	3.59724160447384	16
59	3.72109584831845	16
60	3.93703741706242	16
61	4.31667689982231	16
62	3.814353446713	16
63	3.48114606304358	16
64	2.4625706799365	16
65	1.39077945346092	16
17	4.57052871228586	17
18	2.60391155565622	17
19	3.30526745721991	17
20	2.83247604949197	17
21	1.76465234350513	17
22	1.54667742884683	17
23	0.520672980539591	17
24	-0.208218248751549	17
25	-0.833257516600806	17
26	-2.51995082734322	17
27	-1.68216378284869	17
28	-1.52879066501218	17
29	-2.66692760202413	17
30	-1.4131126809542	17
31	-0.986648459477387	17
32	-1.28171994246966	17
33	-0.386594281424636	17
34	0.491539206108406	17
35	1.31312028774589	17
36	2.00176054184598	17
37	2.55567819538357	17
38	2.49376648480685	17
39	2.18780382106693	17
40	1.80733282005455	17
41	1.11262584113404	17
42	0.904708563114441	17
43	-0.360687788453824	17
44	1.80826817688469	17
45	3.01623017518968	17
46	1.89312159198633	17
47	1.49023675668725	17
48	1.02358140306404	17
49	1.80354652140035	17
50	1.72017745492852	17
51	1.97349596892328	17
52	1.94494921357458	17
53	1.90207875628326	17
54	3.27068104029772	17
55	3.04491005463845	17
56	4.56138065906799	17
57	3.01262785483777	17
58	3.59724160447384	17
59	3.72109584831845	17
60	3.93703741706242	17
61	4.31667689982231	17
62	3.814353446713	17
63	3.48114606304358	17
64	2.4625706799365	17
65	1.39077945346092	17
66	1.69430809486518	17
18	2.60391155565622	18
19	3.30526745721991	18
20	2.83247604949197	18
21	1.76465234350513	18
22	1.54667742884683	18
23	0.520672980539591	18
24	-0.208218248751549	18
25	-0.833257516600806	18
26	-2.51995082734322	18
27	-1.68216378284869	18
28	-1.52879066501218	18
29	-2.66692760202413	18
30	-1.4131126809542	18
31	-0.986648459477387	18
32	-1.28171994246966	18
33	-0.386594281424636	18
34	0.491539206108406	18
35	1.31312028774589	18
36	2.00176054184598	18
37	2.55567819538357	18
38	2.49376648480685	18
39	2.18780382106693	18
40	1.80733282005455	18
41	1.11262584113404	18
42	0.904708563114441	18
43	-0.360687788453824	18
44	1.80826817688469	18
45	3.01623017518968	18
46	1.89312159198633	18
47	1.49023675668725	18
48	1.02358140306404	18
49	1.80354652140035	18
50	1.72017745492852	18
51	1.97349596892328	18
52	1.94494921357458	18
53	1.90207875628326	18
54	3.27068104029772	18
55	3.04491005463845	18
56	4.56138065906799	18
57	3.01262785483777	18
58	3.59724160447384	18
59	3.72109584831845	18
60	3.93703741706242	18
61	4.31667689982231	18
62	3.814353446713	18
63	3.48114606304358	18
64	2.4625706799365	18
65	1.39077945346092	18
66	1.69430809486518	18
67	2.1425178734946	18
19	3.30526745721991	19
20	2.83247604949197	19
21	1.76465234350513	19
22	1.54667742884683	19
23	0.520672980539591	19
24	-0.208218248751549	19
25	-0.833257516600806	19
26	-2.51995082734322	19
27	-1.68216378284869	19
28	-1.52879066501218	19
29	-2.66692760202413	19
30	-1.4131126809542	19
31	-0.986648459477387	19
32	-1.28171994246966	19
33	-0.386594281424636	19
34	0.491539206108406	19
35	1.31312028774589	19
36	2.00176054184598	19
37	2.55567819538357	19
38	2.49376648480685	19
39	2.18780382106693	19
40	1.80733282005455	19
41	1.11262584113404	19
42	0.904708563114441	19
43	-0.360687788453824	19
44	1.80826817688469	19
45	3.01623017518968	19
46	1.89312159198633	19
47	1.49023675668725	19
48	1.02358140306404	19
49	1.80354652140035	19
50	1.72017745492852	19
51	1.97349596892328	19
52	1.94494921357458	19
53	1.90207875628326	19
54	3.27068104029772	19
55	3.04491005463845	19
56	4.56138065906799	19
57	3.01262785483777	19
58	3.59724160447384	19
59	3.72109584831845	19
60	3.93703741706242	19
61	4.31667689982231	19
62	3.814353446713	19
63	3.48114606304358	19
64	2.4625706799365	19
65	1.39077945346092	19
66	1.69430809486518	19
67	2.1425178734946	19
68	2.19552210022511	19
20	2.83247604949197	20
21	1.76465234350513	20
22	1.54667742884683	20
23	0.520672980539591	20
24	-0.208218248751549	20
25	-0.833257516600806	20
26	-2.51995082734322	20
27	-1.68216378284869	20
28	-1.52879066501218	20
29	-2.66692760202413	20
30	-1.4131126809542	20
31	-0.986648459477387	20
32	-1.28171994246966	20
33	-0.386594281424636	20
34	0.491539206108406	20
35	1.31312028774589	20
36	2.00176054184598	20
37	2.55567819538357	20
38	2.49376648480685	20
39	2.18780382106693	20
40	1.80733282005455	20
41	1.11262584113404	20
42	0.904708563114441	20
43	-0.360687788453824	20
44	1.80826817688469	20
45	3.01623017518968	20
46	1.89312159198633	20
47	1.49023675668725	20
48	1.02358140306404	20
49	1.80354652140035	20
50	1.72017745492852	20
51	1.97349596892328	20
52	1.94494921357458	20
53	1.90207875628326	20
54	3.27068104029772	20
55	3.04491005463845	20
56	4.56138065906799	20
57	3.01262785483777	20
58	3.59724160447384	20
59	3.72109584831845	20
60	3.93703741706242	20
61	4.31667689982231	20
62	3.814353446713	20
63	3.48114606304358	20
64	2.4625706799365	20
65	1.39077945346092	20
66	1.69430809486518	20
67	2.1425178734946	20
68	2.19552210022511	20
69	3.11778956810484	20
21	1.76465234350513	21
22	1.54667742884683	21
23	0.520672980539591	21
24	-0.208218248751549	21
25	-0.833257516600806	21
26	-2.51995082734322	21
27	-1.68216378284869	21
28	-1.52879066501218	21
29	-2.66692760202413	21
30	-1.4131126809542	21
31	-0.986648459477387	21
32	-1.28171994246966	21
33	-0.386594281424636	21
34	0.491539206108406	21
35	1.31312028774589	21
36	2.00176054184598	21
37	2.55567819538357	21
38	2.49376648480685	21
39	2.18780382106693	21
40	1.80733282005455	21
41	1.11262584113404	21
42	0.904708563114441	21
43	-0.360687788453824	21
44	1.80826817688469	21
45	3.01623017518968	21
46	1.89312159198633	21
47	1.49023675668725	21
48	1.02358140306404	21
49	1.80354652140035	21
50	1.72017745492852	21
51	1.97349596892328	21
52	1.94494921357458	21
53	1.90207875628326	21
54	3.27068104029772	21
55	3.04491005463845	21
56	4.56138065906799	21
57	3.01262785483777	21
58	3.59724160447384	21
59	3.72109584831845	21
60	3.93703741706242	21
61	4.31667689982231	21
62	3.814353446713	21
63	3.48114606304358	21
64	2.4625706799365	21
65	1.39077945346092	21
66	1.69430809486518	21
67	2.1425178734946	21
68	2.19552210022511	21
69	3.11778956810484	21
70	5.16787425373199	21
22	1.54667742884683	22
23	0.520672980539591	22
24	-0.208218248751549	22
25	-0.833257516600806	22
26	-2.51995082734322	22
27	-1.68216378284869	22
28	-1.52879066501218	22
29	-2.66692760202413	22
30	-1.4131126809542	22
31	-0.986648459477387	22
32	-1.28171994246966	22
33	-0.386594281424636	22
34	0.491539206108406	22
35	1.31312028774589	22
36	2.00176054184598	22
37	2.55567819538357	22
38	2.49376648480685	22
39	2.18780382106693	22
40	1.80733282005455	22
41	1.11262584113404	22
42	0.904708563114441	22
43	-0.360687788453824	22
44	1.80826817688469	22
45	3.01623017518968	22
46	1.89312159198633	22
47	1.49023675668725	22
48	1.02358140306404	22
49	1.80354652140035	22
50	1.72017745492852	22
51	1.97349596892328	22
52	1.94494921357458	22
53	1.90207875628326	22
54	3.27068104029772	22
55	3.04491005463845	22
56	4.56138065906799	22
57	3.01262785483777	22
58	3.59724160447384	22
59	3.72109584831845	22
60	3.93703741706242	22
61	4.31667689982231	22
62	3.814353446713	22
63	3.48114606304358	22
64	2.4625706799365	22
65	1.39077945346092	22
66	1.69430809486518	22
67	2.1425178734946	22
68	2.19552210022511	22
69	3.11778956810484	22
70	5.16787425373199	22
71	4.67684308767545	22
23	0.520672980539591	23
24	-0.208218248751549	23
25	-0.833257516600806	23
26	-2.51995082734322	23
27	-1.68216378284869	23
28	-1.52879066501218	23
29	-2.66692760202413	23
30	-1.4131126809542	23
31	-0.986648459477387	23
32	-1.28171994246966	23
33	-0.386594281424636	23
34	0.491539206108406	23
35	1.31312028774589	23
36	2.00176054184598	23
37	2.55567819538357	23
38	2.49376648480685	23
39	2.18780382106693	23
40	1.80733282005455	23
41	1.11262584113404	23
42	0.904708563114441	23
43	-0.360687788453824	23
44	1.80826817688469	23
45	3.01623017518968	23
46	1.89312159198633	23
47	1.49023675668725	23
48	1.02358140306404	23
49	1.80354652140035	23
50	1.72017745492852	23
51	1.97349596892328	23
52	1.94494921357458	23
53	1.90207875628326	23
54	3.27068104029772	23
55	3.04491005463845	23
56	4.56138065906799	23
57	3.01262785483777	23
58	3.59724160447384	23
59	3.72109584831845	23
60	3.93703741706242	23
61	4.31667689982231	23
62	3.814353446713	23
63	3.48114606304358	23
64	2.4625706799365	23
65	1.39077945346092	23
66	1.69430809486518	23
