x	y	group
0.829659318637276	64.8507011734321	-1
0.873747494989981	63.0413031234335	-1
0.917835671342687	61.2556431854395	-1
0.961923847695392	59.4962922741077	-1
1.0060120240481	57.7658213040955	-1
1.0501002004008	56.0668011900605	-1
1.09418837675351	54.4018028466602	-1
1.13827655310621	52.7733971885522	-1
1.18236472945892	51.184155130394	-1
1.22645290581162	49.6366475868432	-1
1.27054108216433	48.1334454725572	-1
1.31462925851704	46.6771197021937	-1
1.35871743486974	45.2702411904101	-1
1.40280561122245	43.915380851864	-1
1.44689378757515	42.6151096012129	-1
1.49098196392786	41.3719983531144	-1
1.53507014028056	40.188618022226	-1
1.57915831663327	39.0675395232053	-1
1.62324649298597	38.0113337707097	-1
1.66733466933868	37.0225716793968	-1
1.71142284569138	36.1038241639241	-1
1.75551102204409	35.2576621389493	-1
1.79959919839679	34.4866565191298	-1
1.8436873747495	33.7933782191231	-1
1.88777555110221	33.1803981535869	-1
1.93186372745491	32.6502872371785	-1
1.97595190380762	32.2056163845556	-1
2.02004008016032	31.8489565103758	-1
2.06412825651303	31.5828785292965	-1
2.10821643286573	31.4099533559752	-1
2.15230460921844	31.3327519050696	-1
2.19639278557114	31.3538450912371	-1
2.24048096192385	31.4758038291353	-1
2.28456913827655	31.7011990334217	-1
2.32865731462926	32.0326016187539	-1
2.37274549098196	32.4725824997894	-1
2.41683366733467	33.0237125911857	-1
2.46092184368738	33.6885628076004	-1
2.50501002004008	34.469704063691	-1
2.54909819639279	35.3697072741151	-1
2.59318637274549	36.3911433535301	-1
2.6372745490982	37.5365832165937	-1
2.6813627254509	38.8085977779633	-1
2.72545090180361	40.2097579522965	-1
2.76953907815631	41.7426346542508	-1
2.81362725450902	43.4097987984837	-1
2.85771543086172	45.2138212996529	-1
2.90180360721443	47.1572730724158	-1
2.94589178356713	49.24272503143	-1
2.98997995991984	51.4727480913531	-1
3.03406813627255	53.8499131668424	-1
3.07815631262525	56.3767911725557	-1
3.12224448897796	59.0559530231503	-1
3.16633266533066	61.8899696332839	-1
3.21042084168337	64.881411917614	-1
3.25450901803607	68.0328507907981	-1
3.29859719438878	71.3468571674939	-1
3.34268537074148	74.8260019623586	-1
3.38677354709419	78.4728560900501	-1
3.4308617234469	82.2899904652258	-1
3.4749498997996	86.2799760025432	-1
3.51903807615231	90.4453836166598	-1
3.56312625250501	94.7887842222331	-1
3.60721442885772	99.3127487339208	-1
3.65130260521042	104.01984806638	-1
3.69539078156313	108.912653134269	-1
3.73947895791583	113.993734852245	-1
3.78356713426854	119.265664134966	-1
3.82765531062124	124.731011897088	-1
3.87174348697395	130.39234905327	-1
3.91583166332666	136.252246518169	-1
3.95991983967936	142.313275206443	-1
4.00400801603206	148.578006032748	-1
4.04809619238477	155.049009911743	-1
4.09218436873748	161.728857758087	-1
4.13627254509018	168.620120486434	-1
4.18036072144289	175.725369011444	-1
4.22444889779559	183.047174247773	-1
4.2685370741483	190.58810711008	-1
4.312625250501	198.350738513022	-1
4.35671342685371	206.337639371256	-1
4.40080160320641	214.551380599441	-1
4.44488977955912	222.994533112233	-1
4.48897795591182	231.669667824289	-1
4.53306613226453	240.579355650269	-1
4.57715430861724	249.726167504828	-1
4.62124248496994	259.112674302626	-1
4.66533066132265	268.741446958318	-1
4.70941883767535	278.615056386563	-1
4.75350701402806	288.736073502019	-1
4.79759519038076	299.107069219342	-1
4.84168336673347	309.730614453191	-1
4.88577154308617	320.609280118222	-1
4.92985971943888	331.745637129095	-1
4.97394789579159	343.142256400465	-1
5.01803607214429	354.80170884699	-1
5.062124248497	366.726565383328	-1
5.1062124248497	378.919396924137	-1
5.15030060120241	391.382774384075	-1
5.19438877755511	404.119268677797	-1
5.23847695390782	417.131450719963	-1
5.28256513026052	430.42189142523	-1
5.32665330661323	443.993161708255	-1
5.37074148296593	457.847832483695	-1
5.41482965931864	471.988474666209	-1
5.45891783567134	486.417659170454	-1
5.50300601202405	501.137956911088	-1
5.54709418837675	516.151938802767	-1
5.59118236472946	531.462175760149	-1
5.63527054108216	547.071238697893	-1
5.67935871743487	562.981698530655	-1
5.72344689378758	579.196126173093	-1
5.76753507014028	595.717092539865	-1
5.81162324649299	612.54716854563	-1
5.85571142284569	629.688925105041	-1
5.8997995991984	647.144933132759	-1
5.9438877755511	664.917763543441	-1
5.98797595190381	683.009987251744	-1
6.03206412825652	701.424175172326	-1
6.07615230460922	720.162898219844	-1
6.12024048096193	739.228727308957	-1
6.16432865731463	758.62423335432	-1
6.20841683366734	778.351987270593	-1
6.25250501002004	798.414559972432	-1
6.29659318637275	818.814522374495	-1
6.34068136272545	839.55444539144	-1
6.38476953907816	860.636899937924	-1
6.42885771543086	882.064456928604	-1
6.47294589178357	903.839687278139	-1
6.51703406813627	925.965161901185	-1
6.56112224448898	948.443451712401	-1
6.60521042084168	971.277127626444	-1
6.64929859719439	994.468760557971	-1
6.6933867735471	1018.02092142164	-1
6.7374749498998	1041.93618113211	-1
6.78156312625251	1066.21711060404	-1
6.82565130260521	1090.86628075208	-1
6.86973947895792	1115.88626249089	-1
6.91382765531062	1141.27962673513	-1
6.95791583166333	1167.04894439946	-1
7.00200400801603	1193.19678639853	-1
7.04609218436874	1219.725723647	-1
7.09018036072144	1246.63832705954	-1
7.13426853707415	1273.93716755079	-1
7.17835671342685	1301.62481603542	-1
7.22244488977956	1329.70384342808	-1
7.26653306613227	1358.17682064343	-1
7.31062124248497	1387.04631859612	-1
7.35470941883768	1416.31490820083	-1
7.39879759519038	1445.98516037219	-1
7.44288577154309	1476.05964602487	-1
7.48697394789579	1506.54093607354	-1
7.5310621242485	1537.43160143283	-1
7.57515030060121	1568.73421301742	-1
7.61923847695391	1600.45134174196	-1
7.66332665330662	1632.58555852111	-1
7.70741482965932	1665.13943426952	-1
7.75150300601203	1698.11553990186	-1
7.79559118236473	1731.51644633277	-1
7.83967935871744	1765.34472447693	-1
7.88376753507014	1799.60294524898	-1
7.92785571142285	1834.29367956358	-1
7.97194388777555	1869.41949833539	-1
8.01603206412826	1904.98297247907	-1
8.06012024048096	1940.98667290928	-1
8.10420841683367	1977.43317054066	-1
8.14829659318637	2014.32503628789	-1
8.19238476953908	2051.66484106562	-1
8.23647294589178	2089.4551557885	-1
8.28056112224449	2127.6985513712	-1
8.32464929859719	2166.39759872837	-1
8.3687374749499	2205.55486877466	-1
8.41282565130261	2245.17293242475	-1
8.45691382765531	2285.25436059327	-1
8.50100200400802	2325.8017241949	-1
8.54509018036072	2366.81759414428	-1
8.58917835671343	2408.30454135608	-1
8.63326653306613	2450.26513674495	-1
8.67735470941884	2492.70195122556	-1
8.72144288577155	2535.61755571255	-1
8.76553106212425	2579.01452112059	-1
8.80961923847696	2622.89541836433	-1
8.85370741482966	2667.26281835843	-1
8.89779559118237	2712.11929201756	-1
8.94188376753507	2757.46741025636	-1
8.98597194388778	2803.30974398949	-1
9.03006012024048	2849.64886413161	-1
9.07414829659319	2896.48734159738	-1
9.11823647294589	2943.82774730146	-1
9.1623246492986	2991.67265215851	-1
9.2064128256513	3040.02462708317	-1
9.25050100200401	3088.88624299011	-1
9.29458917835672	3138.260070794	-1
9.33867735470942	3188.14868140947	-1
9.38276553106213	3238.5546457512	-1
9.42685370741483	3289.48053473383	-1
9.47094188376754	3340.92891927204	-1
9.51503006012024	3392.90237028046	-1
9.55911823647295	3445.40345867377	-1
9.60320641282565	3498.43475536662	-1
9.64729458917836	3551.99883127366	-1
9.69138276553106	3606.09825730956	-1
9.73547094188377	3660.73560438897	-1
9.77955911823647	3715.91344342655	-1
9.82364729458918	3771.63434533695	-1
9.86773547094188	3827.90088103484	-1
9.91182364729459	3884.71562143488	-1
9.95591182364729	3942.08113745171	-1
10	4000	-1
